APP_NAME,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,execution_time_1,execution_time_2,execution_time_3,execution_time_4,execution_time_5,code_size
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,2.7E-05,0.000493,2.08725,2.103003,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,2.6E-05,0.000511,2.103439,2.111429,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,2.9E-05,0.000603,2.330186,2.342099,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,2.6E-05,0.000503,2.095066,2.122988,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.5E-05,0.000476,2.010107,2.023738,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,2.7E-05,0.000519,2.098563,2.111592,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,3E-05,0.000598,2.328587,2.337654,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,2.6E-05,0.0005,2.094066,2.112927,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000507,2.104323,2.11388,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000499,2.096838,2.112757,0,16176
linear-algebra/blas/gemm,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,2.6E-05,0.000516,2.096748,2.111024,0,14744
linear-algebra/blas/gemm,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,3E-05,0.000658,2.576735,2.580196,0,14744
linear-algebra/blas/gemm,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,2.6E-05,0.000499,2.095305,2.11138,0,14744
linear-algebra/blas/gemm,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000491,2.089325,2.102611,0,14744
linear-algebra/blas/gemm,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.7E-05,0.000502,2.115417,2.11061,0,14744
linear-algebra/blas/gemm,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000508,2.099053,2.10986,0,14744
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,2.6E-05,0.000497,2.095771,2.110035,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,3E-05,0.000593,2.333198,2.340229,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,2.7E-05,0.000501,2.09825,2.112602,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000496,2.089565,2.101479,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.0005,2.096025,2.109015,0,16176
linear-algebra/blas/gemm,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000506,2.114117,2.109276,0,16176
linear-algebra/blas/gemm,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.6E-05,0.000501,2.096953,2.108517,0,14744
linear-algebra/blas/gemm,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,2.7E-05,0.0005,2.100094,2.107886,0,16176
linear-algebra/blas/gemver,X,X,X,X,X,X,X,1.1E-05,7.4E-05,0.173206,0.173164,0,14816
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,X,X,X,1.2E-05,7.5E-05,0.173391,0.174068,0,16248
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,X,X,X,1.1E-05,7.4E-05,0.189424,0.173728,0,14744
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,X,X,X,1.2E-05,7.6E-05,0.174563,0.172131,0,14816
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,X,X,X,1.5E-05,0.000101,0.177742,0.176474,0,14792
linear-algebra/blas/gemver,X,X,X,X,-fno-inline-functions ,X,X,1.1E-05,7.3E-05,0.173995,0.172992,0,14776
linear-algebra/blas/gemver,X,X,X,X,X,-funroll-all-loops ,X,1E-05,6.6E-05,0.128717,0.128062,0,18912
linear-algebra/blas/gemver,X,X,X,X,X,X,-O2 ,1.3E-05,0.000104,0.175962,0.174273,0,14752
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,X,X,1.2E-05,7.7E-05,0.174467,0.173161,0,16168
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,X,X,1.3E-05,8.1E-05,0.172189,0.172977,0,20344
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,X,X,1.4E-05,9.5E-05,0.175359,0.176174,0,16224
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,X,X,1.2E-05,7.5E-05,0.173025,0.173284,0,16200
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,X,-funroll-all-loops ,X,1.1E-05,7.2E-05,0.128806,0.129933,0,20344
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,X,X,-O2 ,1.4E-05,9.2E-05,0.176341,0.17555,0,16176
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,X,1.2E-05,7.7E-05,0.171848,0.171686,0,14744
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,X,1.4E-05,9.9E-05,0.176366,0.176302,0,14720
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,X,1.1E-05,7.1E-05,0.173796,0.174224,0,14776
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,X,1.1E-05,6.8E-05,0.128918,0.129305,0,18840
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,X,X,-O2 ,1.4E-05,8.8E-05,0.188358,0.175892,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,1.5E-05,0.000102,0.182132,0.176376,0,14792
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,-fno-inline-functions ,X,X,1.2E-05,7.7E-05,0.174092,0.170841,0,14776
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,X,-funroll-all-loops ,X,1.1E-05,7.2E-05,0.129649,0.128776,0,18912
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,X,X,-O2 ,1.5E-05,9.9E-05,0.177868,0.176435,0,14752
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.4E-05,9.9E-05,0.177412,0.176575,0,14752
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.3E-05,8.6E-05,0.135205,0.134373,0,14792
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,X,X,-O2 ,1.5E-05,0.000101,0.177944,0.176689,0,14752
linear-algebra/blas/gemver,X,X,X,X,-fno-inline-functions ,-funroll-all-loops ,X,1E-05,6.6E-05,0.130043,0.129637,0,18872
linear-algebra/blas/gemver,X,X,X,X,-fno-inline-functions ,X,-O2 ,1.4E-05,9.1E-05,0.176059,0.174771,0,14752
linear-algebra/blas/gemver,X,X,X,X,X,-funroll-all-loops ,-O2 ,1.3E-05,8.2E-05,0.133473,0.132486,0,14752
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,X,1.3E-05,7.8E-05,0.172858,0.172816,0,20264
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,X,1.4E-05,9.6E-05,0.176186,0.175587,0,16144
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,X,1.1E-05,7.4E-05,0.174044,0.174363,0,16200
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,X,1.1E-05,7E-05,0.128779,0.129035,0,20264
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,X,-O2 ,1.4E-05,8.8E-05,0.176971,0.175438,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,1.4E-05,9.6E-05,0.175529,0.191863,0,16224
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,X,X,1.3E-05,7.9E-05,0.182103,0.18848,0,16200
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,-funroll-all-loops ,X,1.2E-05,7.6E-05,0.13201,0.142637,0,20344
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,X,-O2 ,1.4E-05,9.8E-05,0.179462,0.188866,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.4E-05,9.1E-05,0.177802,0.184545,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.2E-05,8.7E-05,0.132777,0.136633,0,16224
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,X,-O2 ,1.4E-05,9.3E-05,0.176779,0.181395,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,-funroll-all-loops ,X,1.1E-05,7.1E-05,0.129314,0.13342,0,20296
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,X,-O2 ,1.3E-05,9.1E-05,0.17717,0.180306,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,X,-funroll-all-loops ,-O2 ,1.3E-05,8.5E-05,0.131388,0.133903,0,16176
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,1.4E-05,1E-04,0.176723,0.180257,0,14720
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,X,1.2E-05,7.5E-05,0.172738,0.175878,0,14776
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,X,1.1E-05,7E-05,0.134282,0.132992,0,18840
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,-O2 ,1.5E-05,0.000101,0.177652,0.179846,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.5E-05,1E-04,0.176096,0.178549,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.2E-05,8.6E-05,0.13254,0.13458,0,14720
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,-O2 ,1.5E-05,0.000101,0.176803,0.17946,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,X,1E-05,6.8E-05,0.128664,0.131009,0,18872
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,-O2 ,1.4E-05,9E-05,0.186638,0.178541,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,-O2 ,1.3E-05,8.5E-05,0.135912,0.134383,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.5E-05,1E-04,0.179338,0.179239,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.3E-05,8.6E-05,0.135918,0.137089,0,14792
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,1.4E-05,1E-04,0.177404,0.177549,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,1.1E-05,7.1E-05,0.129279,0.129371,0,18872
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,1.5E-05,9.8E-05,0.177248,0.176079,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,1.2E-05,8.6E-05,0.136307,0.134522,0,14752
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,8.5E-05,0.134968,0.134763,0,14752
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.5E-05,1E-04,0.177541,0.178194,0,14752
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.4E-05,0.133009,0.133174,0,14752
linear-algebra/blas/gemver,X,X,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.4E-05,0.133076,0.132629,0,14752
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,1.4E-05,9.6E-05,0.176024,0.175343,0,16144
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,X,1.3E-05,7.9E-05,0.17252,0.172446,0,16200
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,X,1.1E-05,7.5E-05,0.128596,0.129794,0,20264
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,-O2 ,1.4E-05,9.6E-05,0.1767,0.177613,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.5E-05,9.5E-05,0.176113,0.17576,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.3E-05,8.8E-05,0.14543,0.132607,0,16144
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,-O2 ,1.4E-05,9.6E-05,0.180467,0.175998,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,X,1.1E-05,7.2E-05,0.131572,0.131581,0,20296
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,-O2 ,1.3E-05,8.8E-05,0.177387,0.176273,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,-O2 ,1.2E-05,8.5E-05,0.134399,0.133374,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.5E-05,9.6E-05,0.176055,0.174416,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.3E-05,8.4E-05,0.132041,0.131473,0,16224
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,1.4E-05,9.5E-05,0.17625,0.176261,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,1.2E-05,7.3E-05,0.129043,0.12927,0,20296
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,1.5E-05,9.7E-05,0.176815,0.175782,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,1.3E-05,9.1E-05,0.134802,0.133306,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,8.9E-05,0.131884,0.132021,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.4E-05,9.7E-05,0.175507,0.176241,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.4E-05,9E-05,0.131657,0.130631,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.6E-05,0.130855,0.130958,0,16176
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.5E-05,9.9E-05,0.17662,0.17645,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.2E-05,8.4E-05,0.132386,0.132441,0,14720
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,1.5E-05,9.7E-05,0.176758,0.176819,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,1.1E-05,7.2E-05,0.135308,0.129025,0,18872
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,1.5E-05,0.000102,0.181576,0.177443,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,1.3E-05,8.6E-05,0.134155,0.132369,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,8.6E-05,0.133014,0.132722,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.4E-05,0.000101,0.177988,0.178099,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.8E-05,0.133599,0.133948,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.2E-05,8.8E-05,0.133403,0.133057,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,8.6E-05,0.135419,0.134168,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.5E-05,1E-04,0.176795,0.177918,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.5E-05,0.132841,0.132957,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.2E-05,8.8E-05,0.134973,0.135842,0,14752
linear-algebra/blas/gemver,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.8E-05,0.132585,0.13266,0,14752
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,1.4E-05,9.8E-05,0.17619,0.175245,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,1.3E-05,8.7E-05,0.132395,0.131972,0,16144
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,1.5E-05,9.5E-05,0.175866,0.177412,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,1.2E-05,7.4E-05,0.12933,0.12957,0,20296
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,1.4E-05,9.6E-05,0.177622,0.176564,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,1.4E-05,9E-05,0.134057,0.13377,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,9.1E-05,0.144215,0.131561,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.4E-05,9.8E-05,0.181441,0.176847,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.8E-05,0.13412,0.132581,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.6E-05,0.134748,0.133833,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,9E-05,0.132678,0.132319,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.5E-05,9.7E-05,0.177451,0.177249,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.8E-05,0.132311,0.13217,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,9.3E-05,0.133883,0.133496,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.8E-05,0.13179,0.131734,0,16176
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.3E-05,8.4E-05,0.132467,0.133166,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.5E-05,0.000103,0.177063,0.178731,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.4E-05,0.133758,0.134414,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.7E-05,0.132626,0.132189,0,14752
linear-algebra/blas/gemver,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.9E-05,0.148422,0.134172,0,14752
linear-algebra/blas/gemver,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.2E-05,8.9E-05,0.138878,0.132874,0,14752
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,1.2E-05,8.8E-05,0.134222,0.133288,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,1.5E-05,9.6E-05,0.177677,0.175273,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,1.3E-05,8.9E-05,0.134057,0.131338,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.5E-05,0.135407,0.134723,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,9.2E-05,0.133209,0.132717,0,16176
linear-algebra/blas/gemver,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,1.3E-05,8.6E-05,0.131923,0.131157,0,16176
